2017-09-03 21:34:53:3333	../../../files/testListWithPickListSize025.txt
InstanceNumber	DistanceMatrixRunningTime	GACycleSwapTotalDistance	GACycleSwapRunningTime	GACycleInversionTotalDistance	GACycleInversionRunningTime	GAOrderedSwapTotalDistance	GAOrderedSwapRunningTime	GAOrderedInversionTotalDistance	GAOrderedInversionRunningTime	GAPMXSwapTotalDistance	GAPMXSwapRunningTime	GAPMXInversionTotalDistance	GAPMXInversionRunningTime	SShapeTravelledTotalDistance	SShapeRunningTime	LargestGapTravelledTotalDistance	LargestGapRunningTime
331	33,023	699,340000000001	5,127	680,100000000001	4,468	707,500000000001	5,023	707,940000000001	2,637	718,340000000001	2,645	701,380000000001	2,649	1001,02	0	860,82	0
332	34,598	769,000000000001	5,564	723,480000000001	5,972	618,460000000001	2,166	656,200000000001	2,888	738,600000000001	3,83	683,340000000001	3,298	946,78	0	753,32	0
333	34,416	643,880000000001	7,971	629,84	12,52	573,220000000001	3,293	539,780000000001	3,194	659,140000000001	3,634	525,600000000001	5,338	900,9	0	724,26	0
334	34,535	697,920000000001	6,35	634,360000000001	8,557	503,720000000001	1,586	503,720000000001	3,324	692,580000000001	3,372	613,220000000001	4,589	924,42	0	792,2	0
335	34,28	752,160000000002	6,414	671,580000000001	6,44	634,160000000001	2,807	649,960000000001	4,188	600,300000000001	4,064	469,000000000001	3,568	1050,68	0	818,54	0
336	34,146	652,200000000001	5,265	641,260000000001	8,22	457,700000000001	3,926	570,020000000001	2,712	528,220000000001	2,323	618,960000000001	2,975	916,3	0	772,86	0
337	34,549	679,120000000001	5,922	732,820000000001	5,704	584,540000000001	1,539	574,140000000001	3,522	684,660000000002	4,745	596,160000000001	3,797	979,54	0	795,7	0
338	33,226	748,660000000001	3,487	715,420000000001	5,013	684,420000000001	3,109	668,960000000001	4,593	737,720000000001	2,129	657,540000000001	2,931	1056,22	0	846,24	0
339	35,508	819,080000000001	7,035	716,780000000001	5,962	695,200000000001	3,225	607,720000000001	2,859	807,420000000002	5,013	673,140000000001	2,606	912,66	0	830,98	0
340	34,053	712,160000000001	6,54	722,320000000001	8,372	770,000000000001	1,498	727,860000000001	2,546	764,260000000001	2,398	780,880000000001	3,459	980,36	0	833,02	0
341	34,665	767,620000000002	6,229	685,100000000001	12,206	719,02	6,787	700,980000000001	3,871	780,400000000001	3,996	704,820000000001	2,42	1055,4	0	900,96	0
342	33,93	795,120000000002	5,612	658,220000000001	10,813	641,600000000001	2,475	630,86	1,803	780,740000000001	3,231	527,3	3,706	945,08	0	861,5	0,001
343	34,881	626,240000000001	4,799	724,460000000001	8,386	767,080000000001	2,831	704,680000000001	2,173	717,900000000001	2,146	714,940000000001	2,785	1060,8	0	857,32	0,001
344	34,915	784,520000000002	5,941	648,74	8,726	775,780000000002	3,223	745,060000000001	7,356	708,180000000001	2,84	741,420000000001	3,404	911,98	0	859,8	0
345	34,13	656,720000000001	4,524	638,340000000001	4,82	657,400000000001	3,669	634,360000000001	3,03	628,280000000001	2,809	621,720000000001	3,708	979,88	0	780,1	0,001
346	34,546	825,640000000002	4,783	740,500000000001	7,612	764,600000000002	2,921	777,040000000001	2,772	716,580000000001	2,315	733,540000000001	3,07	950,96	0	879,48	0
347	34,279	556,600000000001	5,865	564,180000000001	7,005	486,100000000001	2,753	386,72	3,389	726,600000000002	2,555	557,980000000001	4,339	982,84	0	797,06	0
348	33,816	855,240000000001	3,464	625,320000000001	4,934	485,94	1,894	563,160000000001	3,179	664,880000000001	2,83	581,140000000001	3,662	927,04	0	842,16	0
349	33,962	675,480000000001	4,996	655,740000000001	8,384	616,040000000001	1,51	520,200000000001	2,963	600,580000000001	4,005	712,020000000002	2,742	863,28	0	711,48	0
350	34,975	795,560000000002	6,311	684,080000000001	4,929	657,440000000002	3,239	629,740000000001	2,409	683,060000000001	3,116	638,540000000001	3,287	956,5	0	774,9	0
351	34,258	695,020000000001	5,355	673,620000000001	8,08	702,400000000001	2,401	646,320000000001	2,861	638,680000000001	2,831	684,800000000001	2,4	1005,2	0	833,46	0
352	32,306	698,320000000001	5,944	611,320000000001	6,454	690,000000000001	3,931	627,600000000001	2,567	736,080000000002	2,442	485,940000000001	3,376	949,6	0	805,76	0,001
353	30,308	736,080000000001	5,921	576,280000000001	5,468	651,180000000001	2,29	581,48	2,796	764,180000000001	2,516	537,5	3,295	928,8	0	824,08	0
354	30,89	776,120000000001	7,05	568,700000000001	7,414	517,280000000001	1,656	547,560000000001	2,099	721,300000000001	2,939	624,980000000001	2,889	995,76	0	813,68	0
355	29,769	637,38	6,005	711,240000000001	8,638	678,74	3,393	700,500000000001	3,445	773,360000000001	4,146	606,120000000001	3,05	922,04	0	783,94	0
356	29,808	661,380000000001	4,249	614,480000000001	7,514	672,320000000001	2,394	576,740000000001	3,774	552,62	1,868	610,180000000001	3,124	961,84	0	827,58	0
357	29,922	761,880000000001	4,801	658,22	6,279	713,240000000001	2,231	684,760000000001	3,226	792,900000000001	2,007	657,880000000001	2,775	973,12	0	916,22	0
358	35,075	670,980000000001	4,081	632,560000000001	8,206	742,440000000001	2,167	674,400000000001	6,592	785,740000000001	4,14	709,680000000001	3,808	950,42	0	800,56	0
359	33,67	829,180000000002	4,492	692,380000000001	6,159	712,120000000001	3,175	701,720000000001	3,133	610,16	2,159	686,460000000001	3,378	989,06	0	871,56	0
360	29,996	617,640000000001	6,887	631,000000000001	7,703	490,26	4,833	479,18	3,223	737,780000000001	3,111	621,14	3,44	960,82	0	853,92	0
361	29,49	882,120000000001	4,588	765,960000000001	9,43	836,820000000001	1,682	744,340000000001	3,252	687,580000000001	3,201	770,680000000001	3,046	896,38	0	856,98	0
362	28,636	895,140000000002	5,822	596,060000000001	6,326	666,440000000001	3,565	623,620000000001	3,815	563,360000000001	3,562	578,960000000001	4,055	1011,56	0	845,9	0
363	28,671	757,220000000001	7,227	674,020000000001	6,154	648,940000000001	1,735	546,420000000001	4,921	743,180000000001	2,008	642,140000000001	2,661	950,96	0	861,84	0,003
364	32,903	695,540000000002	4,539	486,48	8,422	439,92	3,044	602,68	2,488	636,74	2,696	646,120000000001	4,134	961,02	0	892,7	0
365	34,461	649,620000000001	12,644	689,480000000001	6,223	772,820000000002	3,289	628,280000000001	1,767	745,940000000002	2,724	601,120000000001	3,532	917,52	0	850,76	0
366	30,054	831,480000000001	4,955	748,520000000001	8,008	678,880000000001	1,824	728,740000000001	2,869	803,100000000001	3,622	753,860000000001	2,966	1104,24	0	980,32	0,001
367	29,994	711,660000000001	5,808	606,120000000001	8,473	681,360000000001	2,182	664,680000000001	3,079	755,500000000001	3,269	584,980000000001	3,812	910,42	0	924,92	0
368	30,053	832,400000000001	6,501	670,900000000001	8,014	701,180000000001	1,499	710,900000000001	3,179	805,380000000002	2,529	727,180000000001	3,121	1033,72	0	797,4	0
369	29,337	626,34	7,062	652,820000000001	11,104	695,160000000001	2,816	680,520000000001	2,681	628,280000000001	2,636	680,520000000001	4,177	918,4	0	889,54	0
370	30,522	698,520000000001	4,388	560,640000000001	10,879	679,560000000001	1,985	631,440000000001	2,286	646,420000000001	2,713	591,400000000001	2,834	908	0	733,98	0
371	27,616	750,420000000001	5,135	723,000000000001	6,804	797,700000000001	2,985	649,440000000001	2,442	745,600000000001	2,495	607,020000000001	4,185	1116	0	892,6	0
372	30,361	706,480000000001	5,063	537,700000000001	9,527	677,520000000001	2,879	548,780000000001	1,629	642,180000000001	3,858	537,700000000001	2,4	965,34	0	799,1	0
373	29,194	637,180000000001	7,418	586	4,352	625,800000000001	1,809	586,54	2,263	739,040000000001	2,972	586,88	2,707	892,4	0	782,48	0
374	34,33	816,660000000001	5,428	673,140000000001	5,626	563,84	2,705	642,76	2,814	660,020000000001	3,156	642,620000000001	2,155	1005	0	838,56	0
375	32,782	829,580000000001	6,659	751,240000000001	9,552	641,940000000001	1,661	683,880000000001	2,975	799,000000000001	3,557	678,880000000001	3,913	838,3	0	680,96	0,001
376	34,429	685,080000000001	6,578	563,160000000001	10,709	536,120000000001	4,961	530,26	2,625	580,56	3,489	550,74	2,891	929,14	0	802,94	0
377	34,42	833,080000000001	5,284	723,140000000001	4,699	619,000000000001	1,795	627,260000000001	6,21	691,560000000001	2,869	735,680000000001	3,031	873,2	0	770,72	0
378	34,705	489,020000000001	7,361	647,96	8,771	581,340000000001	2,272	525,060000000001	4,209	571,08	3,429	630,320000000001	4,586	933,46	0	817,86	0
379	33,186	727,420000000002	3,974	581,68	6,14	503,58	2,77	624,640000000001	2,306	558,64	2,746	616,860000000001	3,729	934	0	824,42	0,001
380	34,783	557,48	5,607	598,5	6,715	634,22	1,66	607,000000000001	2,337	695,600000000001	3,331	598,5	5,496	1011,56	0	908,98	0
381	34,846	652,660000000001	7,666	606,660000000001	8,293	707,46	2,15	662,260000000001	2,342	730,200000000001	4,661	612,540000000001	3,819	1006,36	0	817,86	0
382	34,48	868,520000000002	4,92	637,180000000001	4,727	529,040000000001	2,053	650,980000000001	2,931	545,520000000001	4,204	661,580000000001	2,609	1033,58	0	827,58	0,001
383	34,852	804,640000000002	5,888	603,16	7,778	677,320000000001	3,845	715,220000000001	3,277	719,400000000001	3,74	666,240000000001	2,437	984,4	0	803,62	0
384	34,771	545,860000000001	4,424	613,360000000001	12,748	717,460000000001	1,568	736,120000000001	4,118	739,420000000001	2,605	697,580000000001	4,178	1009,86	0	882,64	0
385	34,953	786,420000000001	6,469	628,960000000001	5,9	687,520000000001	1,675	636,060000000001	3,348	699,140000000001	3,359	689,080000000001	3,45	935,02	0	834,14	0
386	34,344	756,400000000002	5,777	679,700000000001	8,299	783,460000000001	2,074	619,580000000001	2,494	743,780000000001	3,476	656,860000000001	3,011	1000	0	813	0
387	33,941	704,200000000001	8,874	727,720000000001	9,926	599,700000000001	2,415	696,520000000001	2,32	770,340000000001	3,58	726,500000000001	2,92	983,52	0	873,26	0
388	33,158	816,740000000001	4,867	639,160000000001	9,076	727,040000000001	2,633	639,160000000001	2,961	781,760000000001	3,601	710,700000000001	3,571	972,1	0	813	0
389	34,888	606,860000000001	8,219	659,680000000001	6,534	657,100000000001	1,245	679,700000000001	2,545	723,780000000001	2,795	509,46	2,227	955,62	0	792,64	0
390	34,351	847,520000000002	6,882	700,360000000001	4,122	648,260000000001	2,391	673,140000000001	3,365	722,960000000002	2,601	613,360000000001	2,917	984,68	0	866,02	0
391	34,129	646,160000000001	5,735	556,94	8,264	721,160000000001	3,224	590,180000000001	2,922	761,420000000001	2,771	625,9	4,249	954,8	0	865	0
392	34,314	727,180000000001	5,893	651,800000000001	6,572	690,100000000001	2,787	695,98	2,056	590,180000000001	2,9	684,9	3,752	822,36	0	719,74	0
393	34,779	787,880000000002	7,745	789,720000000001	4,341	818,060000000002	2,33	781,080000000001	2,545	903,220000000001	2,341	838,760000000002	4,23	1020,8	0	894,4	0
394	34,197	699,480000000001	5,703	687,720000000001	7,242	788,860000000001	1,958	634,160000000001	3,764	766,840000000001	2,774	756,640000000001	4,519	1059,38	0	965,06	0
395	33,546	726,900000000001	5,49	655,500000000001	6,931	660,500000000001	2,978	654,960000000001	2,467	755,080000000001	2,738	692,380000000001	4,687	947,8	0	758,18	0
396	35,979	823,220000000001	6,124	718,720000000001	13,254	786,280000000001	1,511	711,580000000001	3,174	741,960000000001	3,015	669,060000000001	4,077	1077,36	0	916,22	0,001
397	33,097	769,900000000002	5,667	546,88	11,634	669,640000000001	1,921	613,900000000001	2,554	689,960000000001	2,673	603,160000000001	6,076	966,36	0	765,86	0,001
398	35,049	856,840000000002	6,353	625,120000000001	6,83	650,980000000001	1,954	625,120000000001	4,318	784,720000000002	2,247	608,840000000001	3,775	898,76	0	843,86	0
399	34,836	763,300000000001	5,531	607,360000000001	9,511	642,620000000001	1,806	675,860000000001	2,734	626	2,756	642,620000000001	3,402	824,16	0	757,26	0
400	33,16	840,460000000001	5,905	797,360000000001	7,723	811,740000000002	1,513	750,020000000001	2,429	817,420000000002	2,777	759,740000000001	3,369	944,74	0	899,6	0
401	28,844	735,880000000001	5,892	754,540000000001	9,212	775,340000000001	2,522	590,540000000001	3,192	791,280000000001	5,435	728,400000000001	3,448	947,8	0	779,32	0
402	34,5	576,74	7,612	616,400000000001	4,846	642,860000000001	2,189	531,980000000001	3,155	586,220000000001	3,048	582,580000000001	4,23	950,08	0	817,86	0
403	34,84	556,460000000001	8,766	670,760000000001	7,219	619,100000000001	2,603	609,280000000001	2,048	665,220000000001	4,039	460,62	3,829	962,04	0,001	808,82	0,001
404	34,727	755,520000000001	4,474	656,520000000001	4,857	601,800000000001	2,114	591,740000000001	2,513	656,180000000001	3,509	522,44	3,277	910,96	0	828,94	0,001
405	34,332	632,660000000001	5,222	594,7	8,368	633,68	2,502	628,820000000001	3,87	690,880000000001	2,212	579,1	4,757	934,62	0	779,76	0
406	34,913	740,600000000001	6,102	639,560000000001	6,583	668,68	1,81	630,38	2,037	673,880000000001	3,789	502,44	4,273	971,42	0	892,36	0
407	34,596	822,680000000002	5,526	669,2	5,974	521,46	2,545	403,8	3,611	734,520000000001	2,038	602,28	4,465	918,2	0	901,64	0,001
408	34,146	711,300000000001	6,092	615,160000000001	8,599	602,280000000001	1,632	594,360000000001	2,322	562,580000000001	2,971	612,540000000001	4,187	1017,78	0	829,62	0
409	28,033	621,040000000001	5,497	675,760000000001	5,843	682,760000000001	2,519	638,580000000001	2,076	731,460000000001	2,747	556,180000000001	2,746	934	0	834,48	0
410	28,842	698,320000000001	6,625	668,860000000001	11,332	690,340000000001	2,162	659,680000000001	6,201	739,720000000002	3,46	694,96	3,268	954,8	0	877,1	0
411	34,553	752,360000000001	5,464	559,860000000001	6,996	479,04	1,659	576,480000000001	4,638	511,480000000001	3,724	545,180000000001	2,981	889,28	0	762,46	0
412	33,381	697,980000000001	7,874	681,700000000001	7,691	693,120000000001	2,238	578,280000000001	2,982	805,720000000002	2,636	728,600000000001	3,174	1071	0	839	0,001
413	34,423	802,760000000001	6,403	749,480000000001	5,678	848,880000000001	2,908	743,940000000001	2,977	780,880000000001	3,093	749,480000000001	2,492	1043,44	0	978,62	0
414	34,605	768,640000000002	5,767	694,820000000001	7,434	741,620000000001	2,166	582,48	4,938	690,680000000001	3,279	678,540000000001	2,998	940,9	0	772,08	0
415	34,432	590,380000000001	4,472	580,460000000001	9,388	732,920000000001	2,492	580,460000000001	4,903	582,6	3,349	679,900000000001	2,388	896,38	0	792,2	0
416	35,167	784,040000000001	4,669	711,380000000001	6,795	732,24	3,144	597,62	2,331	741,980000000001	3,209	547,56	2,411	950,28	0	861,16	0
417	33,779	760,180000000002	4,688	571,220000000001	8,164	631,140000000001	1,688	619,240000000001	1,742	667,500000000001	5,09	636,680000000001	7,793	854,78	0	819,9	0
418	34,761	742,300000000001	5,491	672,460000000001	5,893	624,640000000001	4,07	646,460000000001	2,817	638,340000000001	3,936	653,220000000001	3,024	1010,88	0	819,56	0
419	33,782	838,620000000002	7,095	718,820000000001	5,52	744,820000000001	3,214	718,820000000001	2,122	777,960000000002	2,871	734,420000000001	4,291	1010,2	0	864,22	0
420	32,732	579,5	6,752	493,52	12,437	732,380000000001	2,48	471,26	3,298	656,180000000001	3,567	668,82	2,578	962,38	0	846,92	0,001
421	31,913	859,820000000002	6,21	752,700000000001	7,024	693,740000000001	1,584	694,620000000001	2,025	814,360000000001	4,741	684,080000000001	3,218	913,68	0	804,98	0,001
422	33,536	765,960000000001	4,451	655,080000000001	5,517	517,6	2,305	402,98	4,593	740,980000000001	3,738	552,080000000001	2,657	883,6	0	735	0
423	34,123	757,080000000002	4,222	683,540000000001	6,582	701,720000000001	2,868	612,540000000001	3,334	774,660000000001	3,796	680,960000000001	2,8	934,68	0	829,96	0,001
424	34,352	873,180000000002	4,574	724,460000000001	9,507	695,740000000001	1,777	738,800000000001	3,863	869,820000000002	2,172	752,700000000001	3,975	945,76	0	829,28	0,001
425	33,787	565,34	7,23	602,080000000001	11,38	676,980000000001	1,441	598,92	4,171	537,64	2,385	470,16	3,824	911,98	0	894,06	0
426	34,661	828,120000000002	6,792	725,480000000001	6,877	682,720000000001	2,412	665,700000000001	2,999	791,680000000001	2,847	651,520000000001	3,541	928,6	0	811,98	0
427	34,425	719,600000000001	5,075	637,42	8,518	713,480000000001	2,058	669,840000000001	2,597	758,720000000001	2,889	630,380000000001	3,212	894,82	0	818,88	0
428	33,848	918,800000000002	4,068	728,200000000001	8,897	798,180000000002	3,349	641,4	3,116	641,060000000001	4,657	640,38	2,594	857,06	0,001	856,64	0,001
429	33,91	735,740000000001	5,757	628,960000000001	5,14	752,840000000001	2,431	687,180000000001	3,848	688,600000000001	2,08	704,340000000001	2,701	936,38	0	816,06	0,001
430	34,156	844,120000000001	5,267	611,180000000001	13,205	688,600000000001	2,054	711,780000000001	2,025	755,620000000001	3,688	594,900000000001	2,38	972,58	0	844,2	0
431	33,927	740,280000000001	6,042	751,820000000001	4,99	709,440000000002	3,84	703,560000000002	2,373	677,320000000001	3,071	601,800000000001	3,875	927,24	0	789,82	0,001
432	34,364	810,000000000001	7,044	715,760000000001	9,384	853,400000000001	3,516	709,740000000001	3,353	744,540000000001	3,306	780,880000000001	3,115	904,88	0	867,72	0,001
433	31,081	612,200000000001	6,069	692,920000000001	9,774	656,320000000001	2,912	683,540000000001	5,013	734,520000000001	3,223	601,600000000001	4,153	854,58	0	745,06	0
434	33,757	750,860000000001	7,231	585,900000000001	6,942	602,180000000001	1,763	624,440000000001	3,562	625,020000000001	3,669	619,780000000001	3,572	880,78	0	745,4	0
435	29,413	748,520000000001	4,793	656,180000000001	9,96	709,540000000001	4,765	658,220000000001	3,931	774,860000000001	1,896	641,600000000001	3,934	911,64	0	827,24	0
436	34,751	685,340000000001	7,986	662,400000000001	4,831	707,800000000001	1,798	526,42	3,527	678,440000000001	3,256	465,14	4,152	951,64	0	844,54	0
437	34,349	705,600000000002	6,612	587,02	7,426	665,56	2,227	643,200000000001	2,628	652,440000000001	2,574	543,04	3,289	935,36	0	677,56	0
438	34,669	832,000000000001	6,254	756,240000000001	6,173	797,420000000001	2,524	778,400000000001	2,877	789,880000000001	2,741	721,320000000001	2,666	988,52	0	823,4	0
439	35,063	840,920000000001	6,366	553,68	8,541	890,860000000001	3,362	731,680000000001	2,68	894,020000000001	2,754	813,200000000001	2,519	937,98	0	936,34	0
440	35,437	717,700000000001	4,503	531,82	8,159	649,080000000001	2,446	557,280000000001	3,327	692,780000000001	4,751	464,8	3,76	956,5	0	764,84	0,001
441	33,827	664,880000000001	3,927	750,020000000001	5,441	708,320000000001	1,567	609,180000000001	2,865	722,320000000001	2,791	644,900000000001	3,287	1039,46	0	848,62	0
442	34,172	884,540000000002	4,785	718,540000000001	9,932	692,200000000001	1,561	574,78	4,139	746,340000000001	6,156	689,620000000001	2,298	983,52	0	905,82	0
443	34,901	579,000000000001	5,539	523,700000000001	9,681	499,060000000001	3,602	428,4	3,044	650,98	2,551	586,880000000001	3,451	918,2	0	797,4	0
444	33,093	665,080000000001	5,836	655,160000000001	11,447	688,260000000001	1,791	688,060000000001	2,372	539,44	2,393	536,620000000001	3,021	982,5	0	808,14	0,001
445	32,114	874,540000000002	4,873	688,060000000001	4,701	675,960000000001	1,97	561,460000000001	6,262	733,460000000001	2,685	690,160000000001	5,996	999,8	0	852,9	0
446	29,678	836,920000000002	4,23	687,720000000001	8,123	627,340000000001	2,654	683,740000000001	2,161	790,460000000001	3,21	597,540000000001	2,671	971,9	0	870,2	0,001
447	29,112	624,84	4,952	611,220000000001	6,09	686,120000000001	2,039	611,220000000001	2,993	645,100000000001	3,043	426,38	2,379	891,52	0	792,54	0
448	29,482	594,700000000001	6,132	671,240000000001	5,066	685,360000000001	2,362	762,020000000001	2,055	869,860000000002	2,453	723,240000000001	3,06	977,78	0	886,48	0
449	32,554	687,720000000001	8,243	594,700000000001	4,439	540,66	2,772	617,200000000001	1,973	781,800000000001	1,942	623,280000000001	4,42	878,2	0	772,52	0
450	29,571	640,580000000001	3,848	382,54	5,471	521,42	4,046	297,62	3,625	569,180000000001	3,834	615,060000000001	2,553	946,24	0	872,92	0
451	30,736	715,820000000001	6,524	603,640000000001	5,706	576,48	4,142	569,720000000001	2,916	673,82	3,819	637,760000000001	5,045	958,88	0	859,36	0
452	34,608	809,360000000001	5,193	697,580000000001	5,608	671,780000000001	3,135	622,740000000001	2,093	685,820000000002	3,264	611,660000000001	3,745	983,52	0	824,76	0
453	33,614	652,660000000001	4,747	609,760000000001	5,134	726,840000000001	2,007	629,040000000001	3,489	822,540000000002	2,693	629,040000000001	3,836	1017,1	0	877,44	0
454	30,084	761,500000000001	5,115	503,720000000001	5,87	721,440000000001	4,256	623,42	2,229	764,120000000001	3,175	695,440000000001	4,929	946,78	0	781,8	0
455	28,974	886,680000000003	4,928	486,76	7,591	599,320000000001	2,315	636,600000000001	3,82	611,660000000001	3,311	549,6	3,457	954,8	0	925,94	0
456	29,522	754,740000000001	5,02	705,22	10,431	741,900000000001	2,508	662,200000000001	2,118	721,300000000001	2,414	601,26	3,798	1083,1	0	879,48	0
457	34,677	473,5	5,671	538,940000000001	6,793	577,980000000001	2,835	531,180000000001	4,95	719,320000000001	2,82	514,9	4,956	984,34	0	833,8	0
458	34,532	663,860000000001	5,598	597,480000000001	6,537	514,320000000001	2,173	536,48	3,447	584,5	3,159	581,000000000001	3,905	951,24	0	753,76	0
459	34,171	654,860000000001	4,307	729,900000000001	7,184	785,060000000001	5,202	711,040000000001	2,161	729,220000000001	2,806	741,660000000001	3,182	1027,5	0	937,7	0
460	34,125	780,500000000001	5,627	745,400000000001	6,819	756,540000000001	1,317	648,740000000001	4,641	788,760000000001	2,427	718,000000000001	4,557	984,54	0	901,98	0
461	34,072	724,120000000001	5,52	675,080000000001	7,709	676,160000000001	1,848	572,06	3,346	643,060000000001	3,127	570,180000000001	7,203	917,86	0	768	0
462	29,346	796,340000000001	5,703	575,800000000001	6,84	713,480000000001	2,78	655,980000000001	2,867	670,460000000001	3,37	603,94	3,092	927,92	0	839,68	0
463	30,976	723,240000000001	4,243	729,880000000001	10,34	657,880000000001	1,87	507,080000000001	3,534	669,760000000001	3,63	581,12	3,783	835,24	0	797,4	0
464	35,315	892,660000000002	4,307	768,580000000001	6,975	707,94	2,782	564,04	3,114	665,760000000001	3,728	684,560000000001	3,697	988,04	0	902,76	0
465	33,763	832,260000000001	5,404	670,760000000001	7,084	714,060000000001	2,394	599,440000000001	3,451	653,000000000001	2,96	663,660000000001	5,14	979,68	0	808,48	0,001
466	31,328	776,120000000002	4,777	688,540000000001	11,004	671,920000000001	1,913	663,420000000001	3,344	663,120000000001	3,803	652,480000000001	3,587	951,3	0	851,44	0
467	29,258	686,840000000001	6,895	720,080000000001	5,959	721,160000000001	2,032	641,260000000001	2,878	702,780000000001	2,56	657,880000000001	4,97	938,62	0	787,34	0,001
468	30,324	722,900000000002	4,788	638,880000000001	7,424	689,960000000001	2,054	770,200000000001	2,277	794,300000000002	3,988	574,240000000001	4,744	884,42	0	719,06	0
469	34,492	694,000000000001	5,454	696,18	6,49	727,960000000001	3,045	793,660000000002	3,244	814,320000000001	6,516	627,120000000001	2,92	930,98	0	808,48	0,001
470	34,474	703,520000000001	5,431	615,840000000001	7,048	622,800000000001	2,417	605,780000000001	2,753	582,460000000001	3,024	616,040000000001	4,302	911,64	0	751,72	0
471	30,416	627,480000000001	7,271	667,940000000001	11,844	616,400000000001	2,188	650,640000000001	2,908	704,680000000001	2,701	667,940000000001	3,103	861,34	0	742,68	0
472	31,163	826,800000000001	5,077	745,020000000001	9,976	754,340000000001	3,249	506,66	3,394	809,260000000001	3,054	579,9	3,792	1021,96	0	890,22	0
473	30,176	559,86	7,617	551,740000000001	9,047	725,680000000001	1,983	611,660000000001	2,022	703,860000000001	2,538	579,440000000001	2,577	894,68	0	811,3	0
474	29,992	595,920000000001	5,35	629,640000000001	5,824	630,320000000001	3,763	563,260000000001	2,072	622,740000000001	2,747	541,580000000001	4,484	891,18	0	774,22	0,001
475	29,116	758,380000000001	6,979	671,140000000001	5,5	615,06	3,883	681,880000000001	4,416	720,900000000001	3,676	722,120000000001	3,487	955,28	0	905,48	0
476	29,428	662,740000000001	6,677	700,640000000001	8,739	535,940000000001	2,073	569,180000000001	2,81	690,000000000001	4,233	594,840000000001	2,888	994,26	0	882,64	0
477	30,282	653,460000000001	5,81	614,780000000001	6,639	497,9	3,296	626,000000000001	1,82	673,680000000001	3,277	658,220000000001	4,411	875,2	0	736,02	0,001
478	30,306	630,080000000001	4,732	576,480000000001	8,853	655,220000000001	3,396	485,740000000001	1,855	666,780000000001	2,839	576,480000000001	4,126	952,46	0	764,84	0
479	30,093	834,300000000001	5,242	702,780000000002	11,894	744,260000000001	1,723	603,5	2,478	741,380000000001	3,39	730,680000000001	3,588	922,72	0	771,74	0
480	29,014	752,160000000001	6,495	697,580000000001	5,814	716,100000000001	1,554	596,060000000001	2,472	623,760000000001	3,461	708,080000000001	2,703	1078,24	0	889,54	0
481	28,803	573,080000000001	5,533	585,320000000001	6,271	612,540000000001	1,733	596,060000000001	3,668	640,100000000001	4,044	546,540000000001	2,521	792,28	0	736,46	0
482	29,669	728,400000000001	5,347	694,180000000001	5,524	696,620000000001	2,292	612,440000000001	3,733	791,720000000002	1,936	721,440000000001	4,246	1017,44	0	873,94	0,001
483	29,048	750,020000000001	4,923	644,020000000001	4,258	770,680000000001	1,636	558,16	2,734	766,160000000001	2,75	717,120000000001	3,755	918,54	0	889,54	0
484	29,137	690,300000000001	6,982	567,000000000001	9,455	619,640000000001	3,656	631,88	1,658	428,4	3,311	605,200000000001	3,746	983,18	0	866,7	0
485	29,804	672,660000000001	6,564	720,280000000001	6,494	739,860000000001	2,06	657,540000000001	3,432	746,140000000001	2,978	624,980000000001	3,187	1044,32	0	842,4	0
486	28,383	710,620000000001	4,31	679,760000000001	10,392	557,82	1,604	624,160000000001	2,699	608,36	2,722	514,52	4,754	879,42	0	736,12	0
487	29,887	703,860000000001	4,224	610,300000000001	10,916	653,800000000001	2,56	595,240000000001	2,689	684,660000000001	2,361	584,160000000001	4,125	956,84	0	802,94	0,001
488	28,916	537,840000000001	5,753	681,740000000001	6,484	616,840000000001	2,093	602,060000000001	3,058	630,220000000001	2,122	658,020000000001	6,174	938,32	0	723,24	0
489	30,284	732,440000000001	7,151	653,220000000001	6,811	623,200000000002	2,107	647,680000000001	2,607	607,920000000001	3,143	675,720000000001	3,33	990,42	0	773,54	0
490	28,863	851,260000000001	6,883	787,880000000002	3,939	700,360000000001	2,526	641,940000000001	3,209	705,120000000001	4,545	652,200000000001	4,19	1009,52	0	920,4	0
491	30,08	722,520000000001	4,298	673,140000000001	11,112	751,820000000001	2,408	708,860000000001	2,182	581,140000000001	2,379	683,640000000001	3,12	955,28	0	743,02	0
492	28,874	717,520000000001	6,761	744,480000000001	7,542	724,120000000001	1,58	710,420000000001	3,954	770,240000000001	2,796	773,160000000002	3,68	896,04	0	723,92	0
493	28,186	729,320000000002	5,67	648,5	5,561	700,500000000001	2,161	506,06	3,639	691,460000000001	2,24	636,400000000001	3,664	974,34	0	869,08	0
494	30,183	721,640000000001	8,359	647,820000000001	7,265	544,420000000001	1,867	545,98	2,162	738,800000000001	3,986	545,780000000001	4,028	923,4	0	801,58	0
495	28,953	729,520000000001	6,069	608,02	7,975	644,760000000001	2,449	579,100000000001	4,252	789,440000000001	4,343	650,300000000001	2,759	912,32	0	771,06	0
496	29,415	729,320000000001	4,502	610,840000000001	10,548	621,580000000001	1,743	579,880000000001	2,84	682,180000000001	2,118	616,380000000001	3,988	1005,68	0	812,66	0
497	29,272	764,700000000001	9,67	721,440000000001	7,192	744,100000000001	2,848	744,860000000001	2,047	850,520000000002	3,393	721,440000000001	3,262	934,48	0	820,58	0
