2017-09-27 20:47:44:7662	../../../files/testListWithPickListSize025.txt
instanceNumber	DistanceMatrixRunningTime	NumberOfStagnantGeneration	PopulationSize	CrossoverProbability	MutationProbability	CrossoverOperator	MutationOperator	TravelledDistance	RunningTime
6	81,3	130	150	0,7	0,08	Ordered	Inversion	629,500000000001	1,027
6	81,3	130	150	0,7	0,09	Ordered	Inversion	628,280000000001	1,368
6	81,3	130	150	0,7	0,1	Ordered	Inversion	666,240000000001	0,825
6	81,3	130	150	0,7	0,11	Ordered	Inversion	531,620000000001	0,99
6	81,3	130	150	0,7	0,12	Ordered	Inversion	567,880000000001	1,319
6	81,3	130	150	0,75	0,01	Ordered	Inversion	600,040000000001	2,123
6	81,3	130	150	0,75	0,02	Ordered	Inversion	562,340000000001	1,189
6	81,3	130	150	0,75	0,03	Ordered	Inversion	701,380000000001	1,508
6	81,3	130	150	0,75	0,04	Ordered	Inversion	564,38	1,103
6	81,3	130	150	0,75	0,05	Ordered	Inversion	602,140000000001	1,128
6	81,3	130	150	0,75	0,06	Ordered	Inversion	545,66	0,868
6	81,3	130	150	0,75	0,07	Ordered	Inversion	552,620000000001	0,764
6	81,3	130	150	0,75	0,08	Ordered	Inversion	567,880000000001	0,843
6	81,3	130	150	0,75	0,09	Ordered	Inversion	628,280000000001	0,946
6	81,3	130	150	0,75	0,1	Ordered	Inversion	547,02	0,758
6	81,3	130	150	0,75	0,11	Ordered	Inversion	601,12	1,387
6	81,3	130	150	0,75	0,12	Ordered	Inversion	519,320000000001	1,424
6	81,3	130	150	0,8	0,01	Ordered	Inversion	545,66	1,009
6	81,3	130	150	0,8	0,02	Ordered	Inversion	547,020000000001	1,606
6	81,3	130	150	0,8	0,03	Ordered	Inversion	610,160000000001	1,151
6	81,3	130	150	0,8	0,04	Ordered	Inversion	583,760000000001	0,782
6	81,3	130	150	0,8	0,05	Ordered	Inversion	619,440000000001	0,793
6	81,3	130	150	0,8	0,06	Ordered	Inversion	564,04	1,338
6	81,3	130	150	0,8	0,07	Ordered	Inversion	552,560000000001	0,791
6	81,3	130	150	0,8	0,08	Ordered	Inversion	569,920000000001	0,99
6	81,3	130	150	0,8	0,09	Ordered	Inversion	602,140000000001	1,944
6	81,3	130	150	0,8	0,1	Ordered	Inversion	567,880000000001	1,135
6	81,3	130	150	0,8	0,11	Ordered	Inversion	619,440000000001	1,321
6	81,3	130	150	0,8	0,12	Ordered	Inversion	634,36	0,979
6	81,3	130	150	0,85	0,01	Ordered	Inversion	512,42	1,833
6	81,3	130	150	0,85	0,02	Ordered	Inversion	619,44	1,844
6	81,3	130	150	0,85	0,03	Ordered	Inversion	552,76	1,051
6	81,3	130	150	0,85	0,04	Ordered	Inversion	519,320000000001	1,068
6	81,3	130	150	0,85	0,05	Ordered	Inversion	531,620000000001	1,729
6	81,3	130	150	0,85	0,06	Ordered	Inversion	628,280000000001	1,917
6	81,3	130	150	0,85	0,07	Ordered	Inversion	584,160000000001	2,053
6	81,3	130	150	0,85	0,08	Ordered	Inversion	552,560000000001	0,97
6	81,3	130	150	0,85	0,09	Ordered	Inversion	584,160000000001	1,158
6	81,3	130	150	0,85	0,1	Ordered	Inversion	628,280000000001	0,749
6	81,3	130	150	0,85	0,11	Ordered	Inversion	584,160000000001	1,072
6	81,3	130	150	0,85	0,12	Ordered	Inversion	545,66	1,167
6	81,3	130	150	0,9	0,01	Ordered	Inversion	537,36	1,781
6	81,3	130	150	0,9	0,02	Ordered	Inversion	512,42	1,513
6	81,3	130	150	0,9	0,03	Ordered	Inversion	684,42	1,977
6	81,3	130	150	0,9	0,04	Ordered	Inversion	599,560000000001	1,851
6	81,3	130	150	0,9	0,05	Ordered	Inversion	628,280000000001	0,875
6	81,3	130	150	0,9	0,06	Ordered	Inversion	561,6	1,383
6	81,3	130	150	0,9	0,07	Ordered	Inversion	552,560000000001	1,268
6	81,3	130	150	0,9	0,08	Ordered	Inversion	727,180000000001	0,716
6	81,3	130	150	0,9	0,09	Ordered	Inversion	594,840000000001	1,236
6	81,3	130	150	0,9	0,1	Ordered	Inversion	602,140000000001	1,032
6	81,3	130	150	0,9	0,11	Ordered	Inversion	547,360000000001	1,701
6	81,3	130	150	0,9	0,12	Ordered	Inversion	584,440000000001	0,986
6	81,3	130	200	0,6	0,01	Ordered	Inversion	626,040000000001	1,627
6	81,3	130	200	0,6	0,02	Ordered	Inversion	600,24	2,744
6	81,3	130	200	0,6	0,03	Ordered	Inversion	545,66	1,143
6	81,3	130	200	0,6	0,04	Ordered	Inversion	611,460000000001	1,714
6	81,3	130	200	0,6	0,05	Ordered	Inversion	547,020000000001	1,737
6	81,3	130	200	0,6	0,06	Ordered	Inversion	601,12	2,132
6	81,3	130	200	0,6	0,07	Ordered	Inversion	530,4	1,443
6	81,3	130	200	0,6	0,08	Ordered	Inversion	721,840000000001	1,665
6	81,3	130	200	0,6	0,09	Ordered	Inversion	622,740000000001	3,034
6	81,3	130	200	0,6	0,1	Ordered	Inversion	551,060000000001	0,948
6	81,3	130	200	0,6	0,11	Ordered	Inversion	547,020000000001	1,836
6	81,3	130	200	0,6	0,12	Ordered	Inversion	579,300000000001	1,446
6	81,3	130	200	0,65	0,01	Ordered	Inversion	557,28	0,897
6	81,3	130	200	0,65	0,02	Ordered	Inversion	552,560000000001	2,078
6	81,3	130	200	0,65	0,03	Ordered	Inversion	545,66	0,866
6	81,3	130	200	0,65	0,04	Ordered	Inversion	552,08	1,602
6	81,3	130	200	0,65	0,05	Ordered	Inversion	547,020000000001	3,768
6	81,3	130	200	0,65	0,06	Ordered	Inversion	552,560000000001	2,237
6	81,3	130	200	0,65	0,07	Ordered	Inversion	534,640000000001	1,815
6	81,3	130	200	0,65	0,08	Ordered	Inversion	547,020000000001	1,352
6	81,3	130	200	0,65	0,09	Ordered	Inversion	531,620000000001	1,187
6	81,3	130	200	0,65	0,1	Ordered	Inversion	519,320000000001	2,077
6	81,3	130	200	0,65	0,11	Ordered	Inversion	525,06	1,407
6	81,3	130	200	0,65	0,12	Ordered	Inversion	552,560000000001	1,054
6	81,3	130	200	0,7	0,01	Ordered	Inversion	545,66	3,35
6	81,3	130	200	0,7	0,02	Ordered	Inversion	616,660000000001	0,715
6	81,3	130	200	0,7	0,03	Ordered	Inversion	690,980000000001	0,833
6	81,3	130	200	0,7	0,04	Ordered	Inversion	668,620000000001	1,982
6	81,3	130	200	0,7	0,05	Ordered	Inversion	547,020000000001	1,737
6	81,3	130	200	0,7	0,06	Ordered	Inversion	512,42	1,531
6	81,3	130	200	0,7	0,07	Ordered	Inversion	545,66	1,238
6	81,3	130	200	0,7	0,08	Ordered	Inversion	552,560000000001	1,204
6	81,3	130	200	0,7	0,09	Ordered	Inversion	624,780000000001	0,949
6	81,3	130	200	0,7	0,1	Ordered	Inversion	512,42	1,934
6	81,3	130	200	0,7	0,11	Ordered	Inversion	616,660000000001	0,851
6	81,3	130	200	0,7	0,12	Ordered	Inversion	545,66	1,384
6	81,3	130	200	0,75	0,01	Ordered	Inversion	552,560000000001	3,187
6	81,3	130	200	0,75	0,02	Ordered	Inversion	552,560000000001	2,348
6	81,3	130	200	0,75	0,03	Ordered	Inversion	601,12	1,669
6	81,3	130	200	0,75	0,04	Ordered	Inversion	594,900000000001	1,372
6	81,3	130	200	0,75	0,05	Ordered	Inversion	588,620000000001	0,909
6	81,3	130	200	0,75	0,06	Ordered	Inversion	552,560000000001	1,443
6	81,3	130	200	0,75	0,07	Ordered	Inversion	545,66	1,066
6	81,3	130	200	0,75	0,08	Ordered	Inversion	561,6	0,847
6	81,3	130	200	0,75	0,09	Ordered	Inversion	612,540000000001	1,206
6	81,3	130	200	0,75	0,1	Ordered	Inversion	584,160000000001	0,945
6	81,3	130	200	0,75	0,11	Ordered	Inversion	614,580000000001	1,364
6	81,3	130	200	0,75	0,12	Ordered	Inversion	698,940000000001	1,305
6	81,3	130	200	0,8	0,01	Ordered	Inversion	545,66	1,669
6	81,3	130	200	0,8	0,02	Ordered	Inversion	611,460000000001	1,377
6	81,3	130	200	0,8	0,03	Ordered	Inversion	601,12	4,02
6	81,3	130	200	0,8	0,04	Ordered	Inversion	585,860000000001	1,063
6	81,3	130	200	0,8	0,05	Ordered	Inversion	671,920000000001	1,279
6	81,3	130	200	0,8	0,06	Ordered	Inversion	628,280000000001	3,577
6	81,3	130	200	0,8	0,07	Ordered	Inversion	619,440000000001	0,982
6	81,3	130	200	0,8	0,08	Ordered	Inversion	545,66	2,636
6	81,3	130	200	0,8	0,09	Ordered	Inversion	552,560000000001	5,337
6	81,3	130	200	0,8	0,1	Ordered	Inversion	584,160000000001	1,184
6	81,3	130	200	0,8	0,11	Ordered	Inversion	634,360000000001	0,959
6	81,3	130	200	0,8	0,12	Ordered	Inversion	611,460000000001	1,163
6	81,3	130	200	0,85	0,01	Ordered	Inversion	608,400000000001	3,481
6	81,3	130	200	0,85	0,02	Ordered	Inversion	575,800000000001	1,496
6	81,3	130	200	0,85	0,03	Ordered	Inversion	543,620000000001	1,828
6	81,3	130	200	0,85	0,04	Ordered	Inversion	553,980000000001	2,237
6	81,3	130	200	0,85	0,05	Ordered	Inversion	552,560000000001	2,582
6	81,3	130	200	0,85	0,06	Ordered	Inversion	624,780000000001	2,133
6	81,3	130	200	0,85	0,07	Ordered	Inversion	622,740000000001	1,263
6	81,3	130	200	0,85	0,08	Ordered	Inversion	622,740000000001	2,088
6	81,3	130	200	0,85	0,09	Ordered	Inversion	545,66	1,229
6	81,3	130	200	0,85	0,1	Ordered	Inversion	552,560000000001	0,99
6	81,3	130	200	0,85	0,11	Ordered	Inversion	552,560000000001	1,214
6	81,3	130	200	0,85	0,12	Ordered	Inversion	552,560000000001	1,07
6	81,3	130	200	0,9	0,01	Ordered	Inversion	552,22	1,919
6	81,3	130	200	0,9	0,02	Ordered	Inversion	622,740000000001	1,425
6	81,3	130	200	0,9	0,03	Ordered	Inversion	612,540000000001	1,723
6	81,3	130	200	0,9	0,04	Ordered	Inversion	547,020000000001	1,262
6	81,3	130	200	0,9	0,05	Ordered	Inversion	567,880000000001	1,784
6	81,3	130	200	0,9	0,06	Ordered	Inversion	569,920000000001	1,633
6	81,3	130	200	0,9	0,07	Ordered	Inversion	552,560000000001	1,411
6	81,3	130	200	0,9	0,08	Ordered	Inversion	575,800000000001	1,305
6	81,3	130	200	0,9	0,09	Ordered	Inversion	622,740000000001	1,957
6	81,3	130	200	0,9	0,1	Ordered	Inversion	573,080000000001	1,703
6	81,3	130	200	0,9	0,11	Ordered	Inversion	628,280000000001	1,925
6	81,3	130	200	0,9	0,12	Ordered	Inversion	722,860000000001	1,615
6	81,3	130	250	0,6	0,01	Ordered	Inversion	663,96	4,106
6	81,3	130	250	0,6	0,02	Ordered	Inversion	545,66	4,249
6	81,3	130	250	0,6	0,03	Ordered	Inversion	613,560000000001	4,59
6	81,3	130	250	0,6	0,04	Ordered	Inversion	601,46	1,766
6	81,3	130	250	0,6	0,05	Ordered	Inversion	512,42	1,845
6	81,3	130	250	0,6	0,06	Ordered	Inversion	601,120000000001	1,044
6	81,3	130	250	0,6	0,07	Ordered	Inversion	580,120000000001	1,521
6	81,3	130	250	0,6	0,08	Ordered	Inversion	547,360000000001	2,548
6	81,3	130	250	0,6	0,09	Ordered	Inversion	564,04	2,64
6	81,3	130	250	0,6	0,1	Ordered	Inversion	545,66	1,455
6	81,3	130	250	0,6	0,11	Ordered	Inversion	547,020000000001	1,379
6	81,3	130	250	0,6	0,12	Ordered	Inversion	525,06	1,705
6	81,3	130	250	0,65	0,01	Ordered	Inversion	629,5	2,806
6	81,3	130	250	0,65	0,02	Ordered	Inversion	557,96	1,395
6	81,3	130	250	0,65	0,03	Ordered	Inversion	597,28	2,626
6	81,3	130	250	0,65	0,04	Ordered	Inversion	497,16	2,316
6	81,3	130	250	0,65	0,05	Ordered	Inversion	552,560000000001	2,774
6	81,3	130	250	0,65	0,06	Ordered	Inversion	628,280000000001	1,355
6	81,3	130	250	0,65	0,07	Ordered	Inversion	556,74	1,501
6	81,3	130	250	0,65	0,08	Ordered	Inversion	602,140000000001	1,507
6	81,3	130	250	0,65	0,09	Ordered	Inversion	512,42	3,885
6	81,3	130	250	0,65	0,1	Ordered	Inversion	547,020000000001	1,468
6	81,3	130	250	0,65	0,11	Ordered	Inversion	561,600000000001	0,991
6	81,3	130	250	0,65	0,12	Ordered	Inversion	628,280000000001	0,934
6	81,3	130	250	0,7	0,01	Ordered	Inversion	481,42	5,084
6	81,3	130	250	0,7	0,02	Ordered	Inversion	628,280000000001	1,295
6	81,3	130	250	0,7	0,03	Ordered	Inversion	579,300000000001	2,188
6	81,3	130	250	0,7	0,04	Ordered	Inversion	567,880000000001	1,866
6	81,3	130	250	0,7	0,05	Ordered	Inversion	547,020000000001	1,265
6	81,3	130	250	0,7	0,06	Ordered	Inversion	718,680000000001	3,521
6	81,3	130	250	0,7	0,07	Ordered	Inversion	545,66	1,268
6	81,3	130	250	0,7	0,08	Ordered	Inversion	584,160000000001	2,12
6	81,3	130	250	0,7	0,09	Ordered	Inversion	556,74	1,371
6	81,3	130	250	0,7	0,1	Ordered	Inversion	547,020000000001	1,374
6	81,3	130	250	0,7	0,11	Ordered	Inversion	612,540000000001	1,541
6	81,3	130	250	0,7	0,12	Ordered	Inversion	556,74	1,61
6	81,3	130	250	0,75	0,01	Ordered	Inversion	713,480000000001	1,408
6	81,3	130	250	0,75	0,02	Ordered	Inversion	574,58	1,113
6	81,3	130	250	0,75	0,03	Ordered	Inversion	616,660000000001	1,907
6	81,3	130	250	0,75	0,04	Ordered	Inversion	622,740000000001	1,935
6	81,3	130	250	0,75	0,05	Ordered	Inversion	584,160000000001	1,936
6	81,3	130	250	0,75	0,06	Ordered	Inversion	612,540000000001	1,874
6	81,3	130	250	0,75	0,07	Ordered	Inversion	519,320000000001	1,294
6	81,3	130	250	0,75	0,08	Ordered	Inversion	545,66	1,268
6	81,3	130	250	0,75	0,09	Ordered	Inversion	545,66	1,654
6	81,3	130	250	0,75	0,1	Ordered	Inversion	552,560000000001	1,733
6	81,3	130	250	0,75	0,11	Ordered	Inversion	545,66	1,272
6	81,3	130	250	0,75	0,12	Ordered	Inversion	579,300000000001	1,248
6	81,3	130	250	0,8	0,01	Ordered	Inversion	519,320000000001	2,584
6	81,3	130	250	0,8	0,02	Ordered	Inversion	552,560000000001	3,405
6	81,3	130	250	0,8	0,03	Ordered	Inversion	629,5	1,104
6	81,3	130	250	0,8	0,04	Ordered	Inversion	525,06	1,381
6	81,3	130	250	0,8	0,05	Ordered	Inversion	634,36	2,11
6	81,3	130	250	0,8	0,06	Ordered	Inversion	545,66	1,86
6	81,3	130	250	0,8	0,07	Ordered	Inversion	596,600000000001	2,221
6	81,3	130	250	0,8	0,08	Ordered	Inversion	545,66	1,914
6	81,3	130	250	0,8	0,09	Ordered	Inversion	525,06	1,35
6	81,3	130	250	0,8	0,1	Ordered	Inversion	584,160000000001	1,458
6	81,3	130	250	0,8	0,11	Ordered	Inversion	547,020000000001	1,292
6	81,3	130	250	0,8	0,12	Ordered	Inversion	552,560000000001	1,65
6	81,3	130	250	0,85	0,01	Ordered	Inversion	602,140000000001	3,737
6	81,3	130	250	0,85	0,02	Ordered	Inversion	612,540000000001	3,016
6	81,3	130	250	0,85	0,03	Ordered	Inversion	614,580000000001	1,702
6	81,3	130	250	0,85	0,04	Ordered	Inversion	519,320000000001	1,32
6	81,3	130	250	0,85	0,05	Ordered	Inversion	655,980000000001	1,534
6	81,3	130	250	0,85	0,06	Ordered	Inversion	552,560000000001	1,307
6	81,3	130	250	0,85	0,07	Ordered	Inversion	619,440000000001	1,601
6	81,3	130	250	0,85	0,08	Ordered	Inversion	552,560000000001	1,258
6	81,3	130	250	0,85	0,09	Ordered	Inversion	567,880000000001	2,021
6	81,3	130	250	0,85	0,1	Ordered	Inversion	552,560000000001	1,954
6	81,3	130	250	0,85	0,11	Ordered	Inversion	534,640000000001	2,191
6	81,3	130	250	0,85	0,12	Ordered	Inversion	552,560000000001	1,844
6	81,3	130	250	0,9	0,01	Ordered	Inversion	562,820000000001	2,68
6	81,3	130	250	0,9	0,02	Ordered	Inversion	569,920000000001	2,733
6	81,3	130	250	0,9	0,03	Ordered	Inversion	545,66	2,395
6	81,3	130	250	0,9	0,04	Ordered	Inversion	545,66	1,148
6	81,3	130	250	0,9	0,05	Ordered	Inversion	628,280000000001	3,12
6	81,3	130	250	0,9	0,06	Ordered	Inversion	547,360000000001	2,327
6	81,3	130	250	0,9	0,07	Ordered	Inversion	622,400000000001	1,21
6	81,3	130	250	0,9	0,08	Ordered	Inversion	552,560000000001	1,952
6	81,3	130	250	0,9	0,09	Ordered	Inversion	512,42	2,042
6	81,3	130	250	0,9	0,1	Ordered	Inversion	519,320000000001	2,813
6	81,3	130	250	0,9	0,11	Ordered	Inversion	552,560000000001	2,945
6	81,3	130	250	0,9	0,12	Ordered	Inversion	564,04	2,025
6	81,3	130	300	0,6	0,01	Ordered	Inversion	754,400000000001	4,213
6	81,3	130	300	0,6	0,02	Ordered	Inversion	552,560000000001	6,658
6	81,3	130	300	0,6	0,03	Ordered	Inversion	491,620000000001	1,716
6	81,3	130	300	0,6	0,04	Ordered	Inversion	552,560000000001	1,929
6	81,3	130	300	0,6	0,05	Ordered	Inversion	611,460000000001	1,904
6	81,3	130	300	0,6	0,06	Ordered	Inversion	570,6	1,59
6	81,3	130	300	0,6	0,07	Ordered	Inversion	639,560000000001	1,988
6	81,3	130	300	0,6	0,08	Ordered	Inversion	600,040000000001	1,251
6	81,3	130	300	0,6	0,09	Ordered	Inversion	601,120000000001	1,166
6	81,3	130	300	0,6	0,1	Ordered	Inversion	593,100000000001	2,007
6	81,3	130	300	0,6	0,11	Ordered	Inversion	545,66	1,384
6	81,3	130	300	0,6	0,12	Ordered	Inversion	512,42	3,77
6	81,3	130	300	0,65	0,01	Ordered	Inversion	552,560000000001	3,662
6	81,3	130	300	0,65	0,02	Ordered	Inversion	552,560000000001	3,311
6	81,3	130	300	0,65	0,03	Ordered	Inversion	512,42	2,293
6	81,3	130	300	0,65	0,04	Ordered	Inversion	547,020000000001	4,207
6	81,3	130	300	0,65	0,05	Ordered	Inversion	547,020000000001	2,726
6	81,3	130	300	0,65	0,06	Ordered	Inversion	602,140000000001	2,867
6	81,3	130	300	0,65	0,07	Ordered	Inversion	680,580000000001	2,158
6	81,3	130	300	0,65	0,08	Ordered	Inversion	579,300000000001	2,074
6	81,3	130	300	0,65	0,09	Ordered	Inversion	628,280000000001	1,582
6	81,3	130	300	0,65	0,1	Ordered	Inversion	512,42	2,244
6	81,3	130	300	0,65	0,11	Ordered	Inversion	622,740000000001	3,585
6	81,3	130	300	0,65	0,12	Ordered	Inversion	547,020000000001	1,995
6	81,3	130	300	0,7	0,01	Ordered	Inversion	662,400000000001	3,764
6	81,3	130	300	0,7	0,02	Ordered	Inversion	534,920000000001	3,324
6	81,3	130	300	0,7	0,03	Ordered	Inversion	519,320000000001	5,594
6	81,3	130	300	0,7	0,04	Ordered	Inversion	628,280000000001	2,273
6	81,3	130	300	0,7	0,05	Ordered	Inversion	558,3	1,966
6	81,3	130	300	0,7	0,06	Ordered	Inversion	545,66	1,151
6	81,3	130	300	0,7	0,07	Ordered	Inversion	547,360000000001	2,008
6	81,3	130	300	0,7	0,08	Ordered	Inversion	722,860000000001	2,323
6	81,3	130	300	0,7	0,09	Ordered	Inversion	564,04	2,01
6	81,3	130	300	0,7	0,1	Ordered	Inversion	552,560000000001	2,505
6	81,3	130	300	0,7	0,11	Ordered	Inversion	552,560000000001	1,497
6	81,3	130	300	0,7	0,12	Ordered	Inversion	622,740000000001	2,893
6	81,3	130	300	0,75	0,01	Ordered	Inversion	606,320000000001	2,189
6	81,3	130	300	0,75	0,02	Ordered	Inversion	519,320000000001	1,577
6	81,3	130	300	0,75	0,03	Ordered	Inversion	512,42	5,715
6	81,3	130	300	0,75	0,04	Ordered	Inversion	661,38	2,16
6	81,3	130	300	0,75	0,05	Ordered	Inversion	617,2	3,243
6	81,3	130	300	0,75	0,06	Ordered	Inversion	634,36	1,799
6	81,3	130	300	0,75	0,07	Ordered	Inversion	519,320000000001	3,141
6	81,3	130	300	0,75	0,08	Ordered	Inversion	531,620000000001	1,876
6	81,3	130	300	0,75	0,09	Ordered	Inversion	545,66	3,008
6	81,3	130	300	0,75	0,1	Ordered	Inversion	552,560000000001	2,092
6	81,3	130	300	0,75	0,11	Ordered	Inversion	600,040000000001	1,496
6	81,3	130	300	0,75	0,12	Ordered	Inversion	552,620000000001	1,935
6	81,3	130	300	0,8	0,01	Ordered	Inversion	531,620000000001	4,547
6	81,3	130	300	0,8	0,02	Ordered	Inversion	601,12	2,176
6	81,3	130	300	0,8	0,03	Ordered	Inversion	589,360000000001	2,082
6	81,3	130	300	0,8	0,04	Ordered	Inversion	601,12	2,482
6	81,3	130	300	0,8	0,05	Ordered	Inversion	601,12	1,579
6	81,3	130	300	0,8	0,06	Ordered	Inversion	545,66	1,764
6	81,3	130	300	0,8	0,07	Ordered	Inversion	628,280000000001	1,367
6	81,3	130	300	0,8	0,08	Ordered	Inversion	575,800000000001	2,926
6	81,3	130	300	0,8	0,09	Ordered	Inversion	481,220000000001	1,951
6	81,3	130	300	0,8	0,1	Ordered	Inversion	634,36	1,961
6	81,3	130	300	0,8	0,11	Ordered	Inversion	591,2	1,891
6	81,3	130	300	0,8	0,12	Ordered	Inversion	552,560000000001	2,241
6	81,3	130	300	0,85	0,01	Ordered	Inversion	595,24	2,758
6	81,3	130	300	0,85	0,02	Ordered	Inversion	552,560000000001	2,409
6	81,3	130	300	0,85	0,03	Ordered	Inversion	552,560000000001	1,222
6	81,3	130	300	0,85	0,04	Ordered	Inversion	690,98	2,638
6	81,3	130	300	0,85	0,05	Ordered	Inversion	523,5	2,796
6	81,3	130	300	0,85	0,06	Ordered	Inversion	552,560000000001	2,078
6	81,3	130	300	0,85	0,07	Ordered	Inversion	552,560000000001	4,21
6	81,3	130	300	0,85	0,08	Ordered	Inversion	519,320000000001	2,467
6	81,3	130	300	0,85	0,09	Ordered	Inversion	508,440000000001	1,711
6	81,3	130	300	0,85	0,1	Ordered	Inversion	525,06	2,047
6	81,3	130	300	0,85	0,11	Ordered	Inversion	552,560000000001	2,746
6	81,3	130	300	0,85	0,12	Ordered	Inversion	722,860000000001	1,76
6	81,3	130	300	0,9	0,01	Ordered	Inversion	628,280000000001	3,972
6	81,3	130	300	0,9	0,02	Ordered	Inversion	589,360000000001	1,948
6	81,3	130	300	0,9	0,03	Ordered	Inversion	519,320000000001	2,103
6	81,3	130	300	0,9	0,04	Ordered	Inversion	552,560000000001	4,857
6	81,3	130	300	0,9	0,05	Ordered	Inversion	622,740000000001	4,011
6	81,3	130	300	0,9	0,06	Ordered	Inversion	584,160000000001	1,924
6	81,3	130	300	0,9	0,07	Ordered	Inversion	601,12	3,445
6	81,3	130	300	0,9	0,08	Ordered	Inversion	547,020000000001	2,872
6	81,3	130	300	0,9	0,09	Ordered	Inversion	634,36	1,986
6	81,3	130	300	0,9	0,1	Ordered	Inversion	545,66	1,843
6	81,3	130	300	0,9	0,11	Ordered	Inversion	519,320000000001	1,926
6	81,3	130	300	0,9	0,12	Ordered	Inversion	512,42	1,438
6	81,3	130	350	0,6	0,01	Ordered	Inversion	567,48	4,214
6	81,3	130	350	0,6	0,02	Ordered	Inversion	579,300000000001	2,287
6	81,3	130	350	0,6	0,03	Ordered	Inversion	519,320000000001	4,229
6	81,3	130	350	0,6	0,04	Ordered	Inversion	622,400000000001	1,685
6	81,3	130	350	0,6	0,05	Ordered	Inversion	619,440000000001	2,815
6	81,3	130	350	0,6	0,06	Ordered	Inversion	589,500000000001	1,585
6	81,3	130	350	0,6	0,07	Ordered	Inversion	567,880000000001	4,412
6	81,3	130	350	0,6	0,08	Ordered	Inversion	547,020000000001	2,998
6	81,3	130	350	0,6	0,09	Ordered	Inversion	541,34	3,895
6	81,3	130	350	0,6	0,1	Ordered	Inversion	552,560000000001	2,077
6	81,3	130	350	0,6	0,11	Ordered	Inversion	628,280000000001	2,554
6	81,3	130	350	0,6	0,12	Ordered	Inversion	619,440000000001	2,144
6	81,3	130	350	0,65	0,01	Ordered	Inversion	590,52	2,388
6	81,3	130	350	0,65	0,02	Ordered	Inversion	552,560000000001	2,277
6	81,3	130	350	0,65	0,03	Ordered	Inversion	603,160000000001	2,426
6	81,3	130	350	0,65	0,04	Ordered	Inversion	622,740000000001	3,516
6	81,3	130	350	0,65	0,05	Ordered	Inversion	619,440000000001	2,813
6	81,3	130	350	0,65	0,06	Ordered	Inversion	523,5	3,384
6	81,3	130	350	0,65	0,07	Ordered	Inversion	525,06	3,563
6	81,3	130	350	0,65	0,08	Ordered	Inversion	525,06	2,039
6	81,3	130	350	0,65	0,09	Ordered	Inversion	552,560000000001	3,586
6	81,3	130	350	0,65	0,1	Ordered	Inversion	614,580000000001	2,164
6	81,3	130	350	0,65	0,11	Ordered	Inversion	552,560000000001	1,804
6	81,3	130	350	0,65	0,12	Ordered	Inversion	680,580000000001	2,515
6	81,3	130	350	0,7	0,01	Ordered	Inversion	611,86	3,67
6	81,3	130	350	0,7	0,02	Ordered	Inversion	584,160000000001	5,728
6	81,3	130	350	0,7	0,03	Ordered	Inversion	519,320000000001	1,902
6	81,3	130	350	0,7	0,04	Ordered	Inversion	552,560000000001	2,925
6	81,3	130	350	0,7	0,05	Ordered	Inversion	622,740000000001	1,823
6	81,3	130	350	0,7	0,06	Ordered	Inversion	603,160000000001	2,33
6	81,3	130	350	0,7	0,07	Ordered	Inversion	566,800000000001	2,035
6	81,3	130	350	0,7	0,08	Ordered	Inversion	618,56	1,817
6	81,3	130	350	0,7	0,09	Ordered	Inversion	552,560000000001	2,621
6	81,3	130	350	0,7	0,1	Ordered	Inversion	547,020000000001	1,774
6	81,3	130	350	0,7	0,11	Ordered	Inversion	519,320000000001	1,718
6	81,3	130	350	0,7	0,12	Ordered	Inversion	547,020000000001	2,212
6	81,3	130	350	0,75	0,01	Ordered	Inversion	567,880000000001	2,036
6	81,3	130	350	0,75	0,02	Ordered	Inversion	545,66	1,827
6	81,3	130	350	0,75	0,03	Ordered	Inversion	552,560000000001	2,213
6	81,3	130	350	0,75	0,04	Ordered	Inversion	552,560000000001	2,672
6	81,3	130	350	0,75	0,05	Ordered	Inversion	546,060000000001	2,165
6	81,3	130	350	0,75	0,06	Ordered	Inversion	558,3	2,33
6	81,3	130	350	0,75	0,07	Ordered	Inversion	601,120000000001	1,693
6	81,3	130	350	0,75	0,08	Ordered	Inversion	619,440000000001	2,458
6	81,3	130	350	0,75	0,09	Ordered	Inversion	597,28	2,392
6	81,3	130	350	0,75	0,1	Ordered	Inversion	519,320000000001	1,773
6	81,3	130	350	0,75	0,11	Ordered	Inversion	575,800000000001	1,916
6	81,3	130	350	0,75	0,12	Ordered	Inversion	547,020000000001	1,962
6	81,3	130	350	0,8	0,01	Ordered	Inversion	722,860000000001	5,487
6	81,3	130	350	0,8	0,02	Ordered	Inversion	552,560000000001	4,932
6	81,3	130	350	0,8	0,03	Ordered	Inversion	512,42	3,662
6	81,3	130	350	0,8	0,04	Ordered	Inversion	575,800000000001	3,012
6	81,3	130	350	0,8	0,05	Ordered	Inversion	602,140000000001	1,729
6	81,3	130	350	0,8	0,06	Ordered	Inversion	619,440000000001	2,127
6	81,3	130	350	0,8	0,07	Ordered	Inversion	545,66	4,42
6	81,3	130	350	0,8	0,08	Ordered	Inversion	567,880000000001	2,317
6	81,3	130	350	0,8	0,09	Ordered	Inversion	552,560000000001	3,052
6	81,3	130	350	0,8	0,1	Ordered	Inversion	601,12	1,732
6	81,3	130	350	0,8	0,11	Ordered	Inversion	552,560000000001	2,603
