2017-09-06 02:43:43:0904	../../../files/testListWithPickListSize100_part05.txt
InstanceNumber	DistanceMatrixRunningTime	GACycleSwapTotalDistance	GACycleSwapRunningTime	GACycleInversionTotalDistance	GACycleInversionRunningTime	GAOrderedSwapTotalDistance	GAOrderedSwapRunningTime	GAOrderedInversionTotalDistance	GAOrderedInversionRunningTime	GAPMXSwapTotalDistance	GAPMXSwapRunningTime	GAPMXInversionTotalDistance	GAPMXInversionRunningTime	SShapeTravelledTotalDistance	SShapeRunningTime	LargestGapTravelledTotalDistance	LargestGapRunningTime
6	1813,861	2540,27999999998	352,088	1616,75999999999	543,088	2190,07999999999	42,96	1522,56	34,688	2134,53999999999	107,001	1683,66	90,891	2120,4	0,001	1738,28	0,002
7	428,796	2048,27999999999	234,188	1647,12	400,979	1922,25999999999	42,174	1558	51,4	2104,51999999999	142,051	1466,2	140,001	2026,84	0,002	1706,06	0,004
8	430,303	2090,49999999999	209,381	1716,38	520,625	2080,33999999999	49,435	1648,34	44,627	2277,99999999999	86,245	1697,72	82,449	2148,1	0,001	1876,78	0,003
9	424,792	2086,83999999999	291,909	1608,74	449,339	2250,53999999999	51,268	1942,48	31,674	2655,65999999999	94,583	1621,36	93,582	2258,62	0,001	1865,7	0,002
10	425,202	2172,11999999999	244,438	1670,62	466,476	1852,19999999999	23,946	1726,33999999999	30,602	2175,69999999999	83,516	1519,22	97,853	2291,86	0,001	1877,12	0,003
11	1827,642	2425,37999999999	222,342	1606,9	431,35	2090,81999999999	44,512	1673,18	29,398	1970,85999999999	82,152	1729,4	135,206	2153,98	0,003	1767,68	0,003
12	401,445	2077,15999999999	266,492	1859,55999999999	320,849	1642,52	28,275	1471,06	38,312	2321,55999999999	76,972	1667,72	125,97	2109,6	0,001	1645,12	0,003
13	432,272	2346,43999999999	223,869	1511,2	557,028	1785,29999999999	33,868	1522,96	28,002	2232,21999999999	85,236	1636,62	134,472	2142,9	0,001	1854,96	0,003
14	344,151	1825,89999999999	229,889	1470,18	608,814	1983,21999999999	21,414	1516,46	35,825	2275,37999999999	57,675	1394,46	92,059	2164,72	0,001	1782,94	0,003
15	342,75	2527,73999999999	173,846	1773,54	375,402	2390,77999999999	27,179	1933,9	29,847	1918,61999999999	67,34	1605,82	93,041	2176	0,001	1827,94	0,002
16	428,85	2157,47999999999	330,168	1826,02	473,034	1944,74	40,513	1456,42	37,455	2162,65999999999	140,354	1641,18	97,455	1993,6	0,001	1839,02	0,002
17	422,567	2234,35999999999	247,153	1547,6	701,489	2273,75999999999	21,225	1499,24	31,565	2209,57999999999	82,431	1608,54	119,341	2110	0,001	1717,82	0,002
18	349,715	2611,79999999999	164,081	1588,9	422,145	1800,13999999999	40,209	1438,36	37,596	2086,35999999999	79,028	1155,3	90,71	2275,38	0,001	1638,56	0,002
19	424,374	2124,37999999999	202,578	1379,98	656,204	1911,17999999999	34,128	1450,74	40,068	2270,85999999999	82,725	1471,94	104,339	2155	0,001	1629,52	0,002
20	426,084	2408,67999999999	234,613	1416,34	396,539	2140,93999999999	21,933	1558,16	32,759	2219,33999999999	75,607	1968,36	118,747	2187,22	0,001	1851,12	0,002
21	413,12	2273,61999999999	251,086	1554,64	506,41	1822,55999999999	28,25	1797,44	32,951	2158,53999999999	82,047	1572,34	128,536	2153,98	0,001	1822,4	0,002
22	429,627	2223,91999999999	243,058	1906,2	562,685	1814,37999999999	18,601	1540,2	37,234	2410,27999999999	103,068	1781,16	109,088	2038,6	0,001	1794,7	0,002
23	603,166	2372,93999999999	299,283	1783,86	442,032	2055,58	30,783	1162,18	36,247	2330,19999999999	73,628	1795,08	88,613	1983,2	0,001	1761,8	0,002
24	391,637	2233,65999999999	198,888	1331,78	453,109	1983,44	27,865	1531,8	34,638	2193,33999999999	162,889	1689,46	127,302	2159,52	0,002	1795,04	0,003
25	553,376	2578,65999999998	228,745	1456,16	550,107	1879,2	26,169	1602,28	33,152	2249,89999999999	104,349	1802,84	135,613	2225,86	0,001	1800,92	0,003
26	422,558	2427,77999999999	352,135	1832,48	557,163	2112,75999999999	39,363	1796,08	28,084	2010,17999999999	99,99	1899,54	155,393	2115,34	0,001	1828,62	0,002
27	729,397	2206,99999999999	242,442	1825,38	428,017	1836,27999999999	40,006	1411,1	47,554	2630,25999999999	82,569	1630,52	129,15	2258,9	0,001	1821,72	0,003
28	748,585	1713,43999999999	279,376	1289,44	465,437	1691,75999999999	29,083	1405,3	26,27	2256,43999999999	88,923	1424,36	82,512	2186,88	0,001	1722,68	0,002
29	550,746	2599,87999999998	172,738	1635,52	493,339	2325,23999999999	28,539	1660,64	37,182	2533,57999999999	107,08	1689,62	110,499	2225,52	0,001	1932,18	0,002
30	467,949	2270,27999999999	221,081	1708,8	365,173	2340,33999999999	35,459	1663,06	41,303	2104,41999999999	81,989	1596,78	119,941	2098,38	0,001	1783,28	0,002
31	730,635	2398,33999999999	233,047	1438,52	492,769	2062,99999999999	31,919	1548,62	34,747	1922,15999999999	90,899	1217,86	95,553	2110	0,002	1700,52	0,002
32	577,737	2093,85999999999	190,381	1937,4	418,307	2088,99999999999	26,276	1428,72	46,893	2021,43999999999	91,073	1693,2	84,074	2258,76	0,001	1871,24	0,002
33	612,748	1918,93999999999	331,571	1955,24	498,13	2213,61999999999	31,018	1935,26	34,215	2112,98	77,224	1549,78	108,917	2081,9	0,001	1828,28	0,002
34	493,422	1960,75999999999	330,739	1846,71999999999	338,086	2222,35999999999	27,716	1505,32	40,045	2217,25999999999	82,882	1491,94	97,348	1977,46	0,001	1589,38	0,002
35	354,113	2388,01999999999	249,765	1869,49999999999	649,106	2298,87999999999	30,822	1982,96	29,891	2012,27999999999	114,014	1748,2	127,645	2092,98	0,001	1816,18	0,002
36	623,193	2111,63999999999	308,6	1474,38	538,032	2168,59999999999	42,382	1474,5	33,653	2251,21999999999	106,31	1763,42	107,266	2121,22	0,001	1795,38	0,002
37	648,951	2196,43999999999	312,479	1721,28	430,388	1961,72	29,152	1927,88	25,643	2393,51999999999	88,977	1592,34	126,592	2214,58	0,001	1828,62	0,002
38	669,665	2196,61999999999	278,492	1621,56	544,511	1847,73999999999	33,821	1464,24	49,686	2003,69999999999	86,528	1432,82	105,324	2087,78	0,001	1772,2	0,002
39	495,038	2550,49999999999	317,676	1597,9	457,623	1860,2	34,689	1637,12	41,701	2353,77999999999	116,34	1645,08	99,343	2115,34	0,001	1816,52	0,003
40	514,914	2228,39999999999	284,682	1745,82	657,246	2206,69999999999	33,206	1767,83999999999	31,546	2376,27999999999	115,106	1806,08	128,09	2176	0,001	1789,5	0,002
41	702,123	1792,59999999999	364,466	1711,7	563,59	2210,53999999999	26,862	1703,06	36,538	1955,73999999999	103,268	1530,72	118,775	2319,56	0,001	1987,92	0,002
42	721,43	2404,57999999999	266,888	1426,5	668,604	1991,69999999999	27,602	1657,44	37,282	2355,27999999999	107,721	1779,8	113,877	2303,08	0,002	1970,62	0,003
43	537,732	2570,55999999998	277,572	1482,52	540,115	2331,79999999999	33,928	1598,62	37,234	2249,95999999999	137,774	1670,98	100,334	1999,42	0,001	1666,94	0,003
44	615,015	2386,07999999999	276,746	1653,78	506,426	1785,25999999999	56,28	1818,86	37,782	2196,69999999999	118,153	1634,2	126,355	1971,92	0,001	1701,2	0,003
45	631,111	2274,01999999999	257,447	1680,76	516,146	1878,07999999999	29,51	1653,68	33,913	2253,75999999999	114,969	1686,44	90,757	2142,9	0,001	1811,32	0,002
46	804,775	2344,71999999999	283,224	1659,68	395,484	2063,27999999999	34,175	1642,64	31,182	2403,55999999999	89,756	917,380000000001	116,405	2170,4	0,001	1765,98	0,002
47	836,169	2460,59999999999	178,448	1574,78	489,929	1896,94	37,582	1775,08	49,636	2406,25999999999	89,666	1608,14	103,719	2247,68	0,001	1883	0,002
48	713,246	2186,91999999999	336,22	1701,04	510,564	1974,91999999999	31,867	1814,88	45,327	2558,95999999999	101,937	1725,56	89,177	2192,76	0,001	1827,6	0,002
49	615,557	2074,79999999999	203,137	1554,36	413,554	2306,55999999999	31,851	1415,48	35,899	2245,53999999999	88,444	1863,92	103,028	2165,4	0,001	1823,42	0,002
50	469,564	2235,31999999999	231,052	1459,64	420,779	1988,58	35,086	1363,46	46,202	2281,83999999999	48,978	1260,82	118,345	2037,92	0,001	1794,36	0,004
51	665,503	2401,59999999999	236,703	1719,23999999999	364,149	2003,49999999999	43,371	1806,82	37,344	2319,75999999999	80,581	1744	106,919	2153,78	0,001	1838	0,002
52	692,825	2325,23999999999	236,187	1377,06	469,18	1873,74	49,021	1575,74	40,044	2370,25999999999	73,681	1704,88	149,46	2142,56	0,001	1915,56	0,002
53	514,81	2297,87999999999	238,63	1263,32	529,879	2156,09999999999	42,722	1519,26	35,821	2438,05999999999	106,226	1780,28	98,599	2110	0,002	1872,26	0,003
54	611,073	2313,65999999999	276,531	1781,06	475,546	1853,68	22,326	1564,36	72,844	2434,77999999999	104,094	1612,52	100,864	2015,9	0,001	1810,98	0,002
55	837,089	2428,15999999999	335,281	1649,06	631,471	1941,75999999999	55,679	1668,84	34,748	2325,25999999999	88,804	1901,54	104,331	2203,84	0,001	1716,8	0,002
56	745,657	2035,83999999999	218,695	1320	448,776	2197,85999999999	20,295	1411,08	30,098	2165,45999999999	95,749	1851,67999999999	98,477	2270,18	0,001	1771,86	0,002
57	453,733	2476,97999999999	178,541	1783,2	456,198	2080,71999999999	29,203	1432	50,145	2586,83999999998	130,674	1401,7	88,135	2214,58	0,002	1817,2	0,003
58	407,888	2369,21999999998	242,741	1504,22	510,245	1556,68	36,524	1729,94	45,196	2195,51999999999	98,738	1769,46	121,454	2059,6	0,001	1805,1	0,002
59	837,414	2067,14	201,828	1564,7	368,832	2040,19999999999	36,847	1487,48	32,793	1569	110,815	1796,42	100,961	2071,02	0,001	1694,64	0,002
60	833,385	2403,91999999999	297,423	1726,36	520,224	2225,51999999999	31,987	1747,24	30,306	2309,15999999999	65,268	1693,32	88,648	2103,92	0,002	1727,88	0,002
61	400,581	2330,83999999999	221,057	1752,44	400,506	2246,73999999999	18,796	1531,82	40,345	2188,75999999999	108,809	1539,74	60,549	2048,66	0,001	1860,84	0,002
